PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Has_Cabin,Age_Group,Title,FamilySize,IsAlone,AgeGroup,FarePerPerson,FarePerPerson_Quintile,TicketFrequency,TicketFreq_Category,CabinDeck,Mother,NameLength,NameLength_Category,NameLength_Quintile,TicketPrefix,TicketPrefix_Category,Fare_log,FarePerPerson_log,Age_sqrt,NameLength_sqrt,FamilySize_Category,IsMinor,DeckCategory
88,0,3,"Slocovski, Mr. Selman Francis",male,25.0,0,0,SOTON/OQ 392086,8.05,F0,S,0,18-34,Mr,1,1,YoungAdult,8.05,Bajo,1,Individual,F,0,29,Corto,Q4,SOTON_OQ,Other,2.2027647577118348,2.2027647577118348,5.0,5.385164807134504,Solo,0,Inferior
89,1,1,"Fortune, Miss. Mabel Helen",female,23.0,3,2,19950,263.0,C23 C25 C27,S,1,18-34,Miss,6,0,YoungAdult,65.75,Muy_Alto,4,Grupo_Pequeño,C,1,26,Corto,Q3,Numeric,Numeric,5.575949103146316,4.200954297280359,4.795831523312719,5.0990195135927845,Grande,0,Superior
90,0,3,"Celotti, Mr. Francesco",male,24.0,0,0,343275,8.05,F0,S,0,18-34,Mr,1,1,YoungAdult,8.05,Bajo,1,Individual,F,0,22,Corto,Q2,Numeric,Numeric,2.2027647577118348,2.2027647577118348,4.898979485566356,4.69041575982343,Solo,0,Inferior
91,0,3,"Christmann, Mr. Emil",male,29.0,0,0,343276,8.05,F0,S,0,18-34,Mr,1,1,YoungAdult,8.05,Bajo,1,Individual,F,0,20,Muy_Corto,Q2,Numeric,Numeric,2.2027647577118348,2.2027647577118348,5.385164807134504,4.47213595499958,Solo,0,Inferior
92,0,3,"Andreasson, Mr. Paul Edvin",male,20.0,0,0,347466,7.8542,F0,S,0,18-34,Mr,1,1,YoungAdult,7.8542,Bajo,1,Individual,F,0,26,Corto,Q3,Numeric,Numeric,2.180891922715322,2.180891922715322,4.47213595499958,5.0990195135927845,Solo,0,Inferior
93,0,1,"Chaffee, Mr. Herbert Fuller",male,46.0,1,0,W.E.P. 5734,61.175,E31,S,1,35-59,Mr,2,0,MidAge,61.175,Muy_Alto,1,Individual,E,0,27,Corto,Q3,WEP,Other,4.1299529896894684,4.1299529896894684,6.782329983125268,5.196152422706632,Pequeña,0,Media
94,0,3,"Dean, Mr. Bertram Frank",male,26.0,1,2,C.A. 2315,20.575,F0,S,0,18-34,Mr,4,0,YoungAdult,10.2875,Medio,2,Pareja,F,0,23,Corto,Q2,CA,CA,3.0715352369694915,2.4236959187431037,5.0990195135927845,4.795831523312719,Mediana,0,Inferior
95,0,3,"Coxon, Mr. Daniel",male,59.0,0,0,364500,7.25,F0,S,0,35-59,Mr,1,1,MidAge,7.25,Muy_Bajo,1,Individual,F,0,17,Muy_Corto,Q1,Numeric,Numeric,2.1102132003465894,2.1102132003465894,7.681145747868608,4.123105625617661,Solo,0,Inferior
96,0,3,"Shorney, Mr. Charles Joseph",male,25.0,0,0,374910,8.05,F0,S,0,18-34,Mr,1,1,YoungAdult,8.05,Medio,1,Individual,F,0,27,Corto,Q3,Numeric,Numeric,2.2027647577118348,2.2027647577118348,5.0,5.196152422706632,Solo,0,Inferior
97,0,1,"Goldschmidt, Mr. George B",male,71.0,0,0,PC 17754,34.6542,A5,C,1,60+,Mr,1,1,Senior,34.6542,Muy_Alto,1,Individual,A,0,25,Corto,Q3,PC,PC,3.57386695198272,3.57386695198272,8.426149773176359,5.0,Solo,0,Superior
98,1,1,"Greenfield, Mr. William Bertram",male,23.0,0,1,PC 17759,63.3583,D10 D12,C,1,18-34,Mr,2,0,YoungAdult,63.3583,Muy_Alto,1,Individual,D,0,31,Corto,Q4,PC,PC,4.164465907853638,4.164465907853638,4.795831523312719,5.5677643628300215,Pequeña,0,Media
99,1,2,"Doling, Mrs. John T (Ada Julia Bone)",female,34.0,0,1,231919,23.0,F0,S,0,18-34,Mrs,2,0,Adult,11.5,Medio,2,Pareja,F,1,36,Medio,Q5,Numeric,Numeric,3.1780538303479458,2.5257286443082556,5.830951894845301,6.0,Pequeña,0,Inferior
100,0,2,"Kantor, Mr. Sinai",male,34.0,1,0,244367,26.0,F0,S,0,18-34,Mr,2,0,Adult,13.0,Alto,2,Pareja,F,0,17,Muy_Corto,Q1,Numeric,Numeric,3.295836866004329,2.6390573296152584,5.830951894845301,4.123105625617661,Pequeña,0,Inferior
101,0,3,"Petranec, Miss. Matilda",female,28.0,0,0,349245,7.8958,F0,S,0,18-34,Miss,1,1,YoungAdult,7.8958,Bajo,1,Individual,F,0,23,Corto,Q2,Numeric,Numeric,2.1855792552411137,2.1855792552411137,5.291502622129181,4.795831523312719,Solo,0,Inferior
102,0,3,"Petroff, Mr. Pastcho (""Pentcho"")",male,25.0,0,0,349215,7.8958,F0,S,0,18-34,Mr,1,1,YoungAdult,7.8958,Bajo,1,Individual,F,0,32,Corto,Q4,Numeric,Numeric,2.1855792552411137,2.1855792552411137,5.0,5.656854249492381,Solo,0,Inferior
103,0,1,"White, Mr. Richard Frasar",male,21.0,0,1,35281,77.2875,D26,S,1,18-34,Mr,2,0,YoungAdult,38.64375,Muy_Alto,2,Pareja,D,0,25,Corto,Q3,Numeric,Numeric,4.360387947851531,3.6799333064000703,4.58257569495584,5.0,Pequeña,0,Media
104,0,3,"Johansson, Mr. Gustaf Joel",male,33.0,0,0,7540,8.6542,F0,S,0,18-34,Mr,1,1,Adult,8.6542,Medio,1,Individual,F,0,26,Corto,Q3,Numeric,Numeric,2.267393053825037,2.267393053825037,5.744562646538029,5.0990195135927845,Solo,0,Inferior
105,0,3,"Gustafsson, Mr. Anders Vilhelm",male,37.0,2,0,3101276,7.925,F0,S,0,35-59,Mr,3,0,Adult,7.925,Bajo,1,Individual,F,0,30,Corto,Q4,Numeric,Numeric,2.188856327665703,2.188856327665703,6.082762530298219,5.477225575051661,Pequeña,0,Inferior
106,0,3,"Mionoff, Mr. Stoytcho",male,28.0,0,0,349207,7.8958,F0,S,0,18-34,Mr,1,1,YoungAdult,7.8958,Bajo,1,Individual,F,0,21,Corto,Q2,Numeric,Numeric,2.1855792552411137,2.1855792552411137,5.291502622129181,4.58257569495584,Solo,0,Inferior
107,1,3,"Salkjelsvik, Miss. Anna Kristine",female,21.0,0,0,343120,7.65,F0,S,0,18-34,Miss,1,1,YoungAdult,7.65,Muy_Bajo,1,Individual,F,0,32,Corto,Q4,Numeric,Numeric,2.157559320943788,2.157559320943788,4.58257569495584,5.656854249492381,Solo,0,Inferior
108,1,3,"Moss, Mr. Albert Johan",male,25.0,0,0,312991,7.775,F0,S,0,18-34,Mr,1,1,YoungAdult,7.775,Bajo,1,Individual,F,0,22,Corto,Q2,Numeric,Numeric,2.1719067693519296,2.1719067693519296,5.0,4.69041575982343,Solo,0,Inferior
109,0,3,"Rekic, Mr. Tido",male,38.0,0,0,349249,7.8958,F0,S,0,35-59,Mr,1,1,Adult,7.8958,Bajo,1,Individual,F,0,15,Muy_Corto,Q1,Numeric,Numeric,2.1855792552411137,2.1855792552411137,6.164414002968976,3.872983346207417,Solo,0,Inferior
110,1,3,"Moran, Miss. Bertha",female,21.5,1,0,371110,24.15,F0,Q,0,18-34,Miss,2,0,YoungAdult,8.049999999999999,Bajo,3,Grupo_Pequeño,F,0,19,Muy_Corto,Q1,Numeric,Numeric,3.224857896545748,2.2027647577118348,4.636809247747852,4.358898943540674,Pequeña,0,Inferior
111,0,1,"Porter, Mr. Walter Chamberlain",male,47.0,0,0,110465,52.0,C110,S,1,35-59,Mr,1,1,MidAge,26.0,Alto,2,Pareja,C,0,30,Corto,Q4,Numeric,Numeric,3.970291913552122,3.295836866004329,6.855654600401044,5.477225575051661,Solo,0,Superior
112,0,3,"Zabour, Miss. Hileni",female,14.5,1,0,2665,14.4542,F0,C,0,0-17,Miss,2,0,Teen,7.2271,Muy_Bajo,2,Pareja,F,0,20,Muy_Corto,Q2,Numeric,Numeric,2.737880811060884,2.107433583211985,3.8078865529319543,4.47213595499958,Pequeña,1,Inferior
113,0,3,"Barton, Mr. David John",male,22.0,0,0,324669,8.05,F0,S,0,18-34,Mr,1,1,YoungAdult,8.05,Medio,1,Individual,F,0,22,Corto,Q2,Numeric,Numeric,2.2027647577118348,2.2027647577118348,4.69041575982343,4.69041575982343,Solo,0,Inferior
114,0,3,"Jussila, Miss. Katriina",female,20.0,1,0,4136,9.825,F0,S,0,18-34,Miss,2,0,YoungAdult,9.825,Medio,1,Individual,F,0,23,Corto,Q2,Numeric,Numeric,2.3818582738885534,2.3818582738885534,4.47213595499958,4.795831523312719,Pequeña,0,Inferior
115,0,3,"Attalah, Miss. Malake",female,17.0,0,0,2627,14.4583,F0,C,0,0-17,Miss,1,1,Teen,7.22915,Muy_Bajo,2,Pareja,F,0,21,Corto,Q2,Numeric,Numeric,2.738146075922933,2.107682728674724,4.123105625617661,4.58257569495584,Solo,1,Inferior
116,0,3,"Pekoniemi, Mr. Edvard",male,21.0,0,0,STON/O 2. 3101294,7.925,F0,S,0,18-34,Mr,1,1,YoungAdult,7.925,Bajo,1,Individual,F,0,21,Corto,Q2,STON_O,Other,2.188856327665703,2.188856327665703,4.58257569495584,4.58257569495584,Solo,0,Inferior
117,0,3,"Connors, Mr. Patrick",male,70.5,0,0,370369,7.75,F0,Q,0,60+,Mr,1,1,Senior,7.75,Bajo,1,Individual,F,0,20,Muy_Corto,Q2,Numeric,Numeric,2.169053700369523,2.169053700369523,8.396427811873332,4.47213595499958,Solo,0,Inferior
118,0,2,"Turpin, Mr. William John Robert",male,29.0,1,0,11668,21.0,F0,S,0,18-34,Mr,2,0,YoungAdult,10.5,Medio,2,Pareja,F,0,31,Corto,Q4,Numeric,Numeric,3.091042453358316,2.4423470353692043,5.385164807134504,5.5677643628300215,Pequeña,0,Inferior
119,0,1,"Baxter, Mr. Quigg Edmond",male,24.0,0,1,PC 17558,247.5208,B58 B60,C,1,18-34,Mr,2,0,YoungAdult,123.7604,Muy_Alto,2,Pareja,B,0,24,Corto,Q3,PC,PC,5.515526544247129,4.826395097890282,4.898979485566356,4.898979485566356,Pequeña,0,Superior
120,0,3,"Andersson, Miss. Ellis Anna Maria",female,2.0,4,2,347082,31.275,F0,S,0,0-17,Miss,7,0,Child,4.4678571428571425,Muy_Bajo,7,Grupo_Grande,F,0,33,Corto,Q5,Numeric,Numeric,3.4742929367327062,1.698886792488434,1.4142135623730951,5.744562646538029,Grande,1,Inferior
121,0,2,"Hickman, Mr. Stanley George",male,21.0,2,0,S.O.C. 14879,73.5,F0,S,0,18-34,Mr,3,0,YoungAdult,14.7,Alto,5,Grupo_Mediano,F,0,27,Corto,Q3,SOC,Other,4.310799125385514,2.7536607123542622,4.58257569495584,5.196152422706632,Pequeña,0,Inferior
122,0,3,"Moore, Mr. Leonard Charles",male,25.0,0,0,A4. 54510,8.05,F0,S,0,18-34,Mr,1,1,YoungAdult,8.05,Medio,1,Individual,F,0,26,Corto,Q3,A,A,2.2027647577118348,2.2027647577118348,5.0,5.0990195135927845,Solo,0,Inferior
123,0,2,"Nasser, Mr. Nicholas",male,32.5,1,0,237736,30.0708,F0,C,0,18-34,Mr,2,0,Adult,15.0354,Alto,2,Pareja,F,0,20,Muy_Corto,Q2,Numeric,Numeric,3.436268471383741,2.774798778265854,5.70087712549569,4.47213595499958,Pequeña,0,Inferior
124,1,2,"Webber, Miss. Susan",female,32.5,0,0,27267,13.0,E101,S,1,18-34,Miss,1,1,Adult,13.0,Alto,1,Individual,E,0,19,Muy_Corto,Q1,Numeric,Numeric,2.6390573296152584,2.6390573296152584,5.70087712549569,4.358898943540674,Solo,0,Media
125,0,1,"White, Mr. Percival Wayland",male,54.0,0,1,35281,77.2875,D26,S,1,35-59,Mr,2,0,MidAge,38.64375,Muy_Alto,2,Pareja,D,0,27,Corto,Q3,Numeric,Numeric,4.360387947851531,3.6799333064000703,7.3484692283495345,5.196152422706632,Pequeña,0,Media
126,1,3,"Nicola-Yarred, Master. Elias",male,12.0,1,0,2651,11.2417,F0,C,0,0-17,Master,2,0,Teen,5.62085,Muy_Bajo,2,Pareja,F,0,28,Corto,Q4,Numeric,Numeric,2.5048481563289,1.8902237604980383,3.4641016151377544,5.291502622129181,Pequeña,1,Inferior
127,0,3,"McMahon, Mr. Martin",male,25.0,0,0,370372,7.75,F0,Q,0,18-34,Mr,1,1,YoungAdult,7.75,Bajo,1,Individual,F,0,19,Muy_Corto,Q1,Numeric,Numeric,2.169053700369523,2.169053700369523,5.0,4.358898943540674,Solo,0,Inferior
128,1,3,"Madsen, Mr. Fridtjof Arne",male,24.0,0,0,C 17369,7.1417,F0,S,0,18-34,Mr,1,1,YoungAdult,7.1417,Muy_Bajo,1,Individual,F,0,25,Corto,Q3,C,Other,2.0969990034181696,2.0969990034181696,4.898979485566356,5.0,Solo,0,Inferior
129,1,3,"Peter, Miss. Anna",female,21.5,1,1,2668,22.3583,F E69,C,1,18-34,Miss,3,0,YoungAdult,11.17915,Medio,2,Pareja,F,1,17,Muy_Corto,Q1,Numeric,Numeric,3.1509523813392697,2.4997254733112535,4.636809247747852,4.123105625617661,Pequeña,0,Inferior
130,0,3,"Ekstrom, Mr. Johan",male,45.0,0,0,347061,6.975,F0,S,0,35-59,Mr,1,1,MidAge,6.975,Muy_Bajo,1,Individual,F,0,18,Muy_Corto,Q1,Numeric,Numeric,2.076311648670908,2.076311648670908,6.708203932499369,4.242640687119285,Solo,0,Inferior
131,0,3,"Drazenoic, Mr. Jozef",male,33.0,0,0,349241,7.8958,F0,C,0,18-34,Mr,1,1,Adult,7.8958,Bajo,1,Individual,F,0,20,Muy_Corto,Q2,Numeric,Numeric,2.1855792552411137,2.1855792552411137,5.744562646538029,4.47213595499958,Solo,0,Inferior
132,0,3,"Coelho, Mr. Domingos Fernandeo",male,20.0,0,0,SOTON/O.Q. 3101307,7.05,F0,S,0,18-34,Mr,1,1,YoungAdult,7.05,Muy_Bajo,1,Individual,F,0,30,Corto,Q4,SOTON_OQ,Other,2.0856720914304723,2.0856720914304723,4.47213595499958,5.477225575051661,Solo,0,Inferior
133,0,3,"Robins, Mrs. Alexander A (Grace Charity Laury)",female,47.0,1,0,A/5. 3337,14.5,F0,S,0,35-59,Mrs,2,0,MidAge,14.5,Alto,1,Individual,F,0,46,Medio,Q5,A_,Other,2.740840023925201,2.740840023925201,6.855654600401044,6.782329983125268,Pequeña,0,Inferior
134,1,2,"Weisz, Mrs. Leopold (Mathilde Francoise Pede)",female,29.0,1,0,228414,26.0,F0,S,0,18-34,Mrs,2,0,YoungAdult,26.0,Alto,1,Individual,F,0,45,Medio,Q5,Numeric,Numeric,3.295836866004329,3.295836866004329,5.385164807134504,6.708203932499369,Pequeña,0,Inferior
135,0,2,"Sobey, Mr. Samuel James Hayden",male,25.0,0,0,C.A. 29178,13.0,F0,S,0,18-34,Mr,1,1,YoungAdult,13.0,Alto,1,Individual,F,0,30,Corto,Q4,CA,CA,2.6390573296152584,2.6390573296152584,5.0,5.477225575051661,Solo,0,Inferior
136,0,2,"Richard, Mr. Emile",male,23.0,0,0,SC/PARIS 2133,15.0458,F0,C,0,18-34,Mr,1,1,YoungAdult,15.0458,Alto,1,Individual,F,0,18,Muy_Corto,Q1,SC_PARIS,Other,2.775447133088262,2.775447133088262,4.795831523312719,4.242640687119285,Solo,0,Inferior
137,1,1,"Newsom, Miss. Helen Monypeny",female,19.0,0,2,11752,26.2833,D47,S,1,18-34,Miss,3,0,YoungAdult,26.2833,Alto,1,Individual,D,1,28,Corto,Q4,Numeric,Numeric,3.3062747934011893,3.3062747934011893,4.358898943540674,5.291502622129181,Pequeña,0,Media
138,0,1,"Futrelle, Mr. Jacques Heath",male,37.0,1,0,113803,53.1,C123,S,1,35-59,Mr,2,0,Adult,26.55,Alto,2,Pareja,C,0,27,Corto,Q3,Numeric,Numeric,3.9908341858524357,3.3160025355989236,6.082762530298219,5.196152422706632,Pequeña,0,Superior
139,0,3,"Osen, Mr. Olaf Elon",male,16.0,0,0,7534,9.2167,F0,S,0,0-17,Mr,1,1,Teen,4.60835,Muy_Bajo,2,Pareja,F,0,19,Muy_Corto,Q1,Numeric,Numeric,2.3240236363515288,1.7242565586264682,4.0,4.358898943540674,Solo,1,Inferior
140,0,1,"Giglio, Mr. Victor",male,24.0,0,0,PC 17593,79.2,B86,C,1,18-34,Mr,1,1,YoungAdult,39.6,Muy_Alto,2,Pareja,B,0,18,Muy_Corto,Q1,PC,PC,4.384523514872469,3.703768066607687,4.898979485566356,4.242640687119285,Solo,0,Superior
141,0,3,"Boulos, Mrs. Joseph (Sultana)",female,21.5,0,2,2678,15.2458,F0,C,0,18-34,Mrs,3,0,YoungAdult,7.6229,Muy_Bajo,2,Pareja,F,1,29,Corto,Q4,Numeric,Numeric,2.7878344138303452,2.15442145501091,4.636809247747852,5.385164807134504,Pequeña,0,Inferior
142,1,3,"Nysten, Miss. Anna Sofia",female,22.0,0,0,347081,7.75,F0,S,0,18-34,Miss,1,1,YoungAdult,7.75,Bajo,1,Individual,F,0,24,Corto,Q3,Numeric,Numeric,2.169053700369523,2.169053700369523,4.69041575982343,4.898979485566356,Solo,0,Inferior
143,1,3,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",female,24.0,1,0,STON/O2. 3101279,15.85,F0,S,0,18-34,Mrs,2,0,YoungAdult,7.925,Bajo,2,Pareja,F,0,52,Largo,Q5,STON_O,Other,2.8243506567983707,2.188856327665703,4.898979485566356,7.211102550927978,Pequeña,0,Inferior
144,0,3,"Burke, Mr. Jeremiah",male,19.0,0,0,365222,6.75,F0,Q,0,18-34,Mr,1,1,YoungAdult,6.75,Muy_Bajo,1,Individual,F,0,19,Muy_Corto,Q1,Numeric,Numeric,2.0476928433652555,2.0476928433652555,4.358898943540674,4.358898943540674,Solo,0,Inferior
145,0,2,"Andrew, Mr. Edgardo Samuel",male,18.0,0,0,231945,11.5,F0,S,0,0-17,Mr,1,1,YoungAdult,11.5,Medio,1,Individual,F,0,26,Corto,Q3,Numeric,Numeric,2.5257286443082556,2.5257286443082556,4.242640687119285,5.0990195135927845,Solo,0,Inferior
146,0,2,"Nicholls, Mr. Joseph Charles",male,19.0,1,1,C.A. 33112,36.75,F0,S,0,18-34,Mr,3,0,YoungAdult,18.375,Alto,2,Pareja,F,0,28,Corto,Q4,CA,CA,3.6309854756950335,2.9639835752394106,4.358898943540674,5.291502622129181,Pequeña,0,Inferior
147,1,3,"Andersson, Mr. August Edvard (""Wennerstrom"")",male,27.0,0,0,350043,7.7958,F0,S,0,18-34,Mr,1,1,YoungAdult,7.7958,Bajo,1,Individual,F,0,44,Medio,Q5,Numeric,Numeric,2.174274334826008,2.174274334826008,5.196152422706632,6.6332495807108,Solo,0,Inferior
148,0,3,"Ford, Miss. Robina Maggie ""Ruby""",female,9.0,2,2,W./C. 6608,34.375,F0,S,0,0-17,Miss,5,0,Child,8.59375,Medio,4,Grupo_Pequeño,F,0,32,Corto,Q4,W_C,Other,3.5660053559634015,2.2611118447874707,3.0,5.656854249492381,Grande,1,Inferior
149,0,2,"Navratil, Mr. Michel (""Louis M Hoffman"")",male,36.5,0,2,230080,26.0,F2,S,1,35-59,Mr,3,0,Adult,8.666666666666666,Medio,3,Grupo_Pequeño,F,0,40,Medio,Q5,Numeric,Numeric,3.295836866004329,2.268683541318364,6.041522986797286,6.324555320336759,Pequeña,0,Inferior
150,0,2,"Byles, Rev. Thomas Roussel Davids",male,42.0,0,0,244310,13.0,F0,S,0,35-59,Rare,1,1,Adult,13.0,Alto,1,Individual,F,0,33,Corto,Q5,Numeric,Numeric,2.6390573296152584,2.6390573296152584,6.48074069840786,5.744562646538029,Solo,0,Inferior
151,0,2,"Bateman, Rev. Robert James",male,51.0,0,0,S.O.P. 1166,12.525,F0,S,0,35-59,Rare,1,1,MidAge,12.525,Alto,1,Individual,F,0,26,Corto,Q3,SOP,Other,2.6045398247325453,2.6045398247325453,7.14142842854285,5.0990195135927845,Solo,0,Inferior
152,1,1,"Pears, Mrs. Thomas (Edith Wearne)",female,22.0,1,0,113776,66.6,C2,S,1,18-34,Mrs,2,0,YoungAdult,33.3,Muy_Alto,2,Pareja,C,0,33,Corto,Q5,Numeric,Numeric,4.213607983048918,3.535145354171894,4.69041575982343,5.744562646538029,Pequeña,0,Superior
153,0,3,"Meo, Mr. Alfonzo",male,55.5,0,0,A.5. 11206,8.05,F0,S,0,35-59,Mr,1,1,MidAge,8.05,Medio,1,Individual,F,0,16,Muy_Corto,Q1,A,A,2.2027647577118348,2.2027647577118348,7.44983221287567,4.0,Solo,0,Inferior
154,0,3,"van Billiard, Mr. Austin Blyler",male,40.5,0,2,A/5. 851,14.5,F0,S,0,35-59,Mr,3,0,Adult,14.5,Alto,1,Individual,F,0,31,Corto,Q4,A_,Other,2.740840023925201,2.740840023925201,6.363961030678928,5.5677643628300215,Pequeña,0,Inferior
155,0,3,"Olsen, Mr. Ole Martin",male,25.0,0,0,Fa 265302,7.3125,F0,S,0,18-34,Mr,1,1,YoungAdult,7.3125,Muy_Bajo,1,Individual,F,0,21,Corto,Q2,FA,Other,2.1177604059819726,2.1177604059819726,5.0,4.58257569495584,Solo,0,Inferior
156,0,1,"Williams, Mr. Charles Duane",male,51.0,0,1,PC 17597,61.3792,C0,C,0,35-59,Mr,2,0,MidAge,61.3792,Muy_Alto,1,Individual,C,0,27,Corto,Q3,PC,PC,4.133231886474144,4.133231886474144,7.14142842854285,5.196152422706632,Pequeña,0,Superior
157,1,3,"Gilnagh, Miss. Katherine ""Katie""",female,16.0,0,0,35851,7.7333,F0,Q,0,0-17,Miss,1,1,Teen,7.7333,Muy_Bajo,1,Individual,F,0,32,Corto,Q4,Numeric,Numeric,2.167143305297764,2.167143305297764,4.0,5.656854249492381,Solo,1,Inferior
158,0,3,"Corn, Mr. Harry",male,30.0,0,0,SOTON/OQ 392090,8.05,F0,S,0,18-34,Mr,1,1,Adult,8.05,Medio,1,Individual,F,0,15,Muy_Corto,Q1,SOTON_OQ,Other,2.2027647577118348,2.2027647577118348,5.477225575051661,3.872983346207417,Solo,0,Inferior
159,0,3,"Smiljanic, Mr. Mile",male,25.0,0,0,315037,8.6625,F0,S,0,18-34,Mr,1,1,YoungAdult,8.6625,Medio,1,Individual,F,0,19,Muy_Corto,Q1,Numeric,Numeric,2.2682524139135403,2.2682524139135403,5.0,4.358898943540674,Solo,0,Inferior
160,0,3,"Sage, Master. Thomas Henry",male,25.0,8,2,CA. 2343,69.55,F0,S,0,18-34,Master,11,0,YoungAdult,9.935714285714285,Medio,7,Grupo_Grande,F,0,26,Corto,Q3,CA,CA,4.256321678298823,2.3920339730483793,5.0,5.0990195135927845,Grande,0,Inferior
161,0,3,"Cribb, Mr. John Hatfield",male,44.0,0,1,371362,16.1,F0,S,0,35-59,Mr,2,0,Adult,16.1,Alto,1,Individual,F,0,24,Corto,Q3,Numeric,Numeric,2.8390784635086144,2.8390784635086144,6.6332495807108,4.898979485566356,Pequeña,0,Inferior
162,1,2,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",female,40.0,0,0,C.A. 33595,15.75,F0,S,0,35-59,Mrs,1,1,Adult,15.75,Alto,1,Individual,F,0,50,Medio,Q5,CA,CA,2.8183982582710754,2.8183982582710754,6.324555320336759,7.0710678118654755,Solo,0,Inferior
163,0,3,"Bengtsson, Mr. John Viktor",male,26.0,0,0,347068,7.775,F0,S,0,18-34,Mr,1,1,YoungAdult,7.775,Bajo,1,Individual,F,0,26,Corto,Q3,Numeric,Numeric,2.1719067693519296,2.1719067693519296,5.0990195135927845,5.0990195135927845,Solo,0,Inferior
164,0,3,"Calic, Mr. Jovo",male,17.0,0,0,315093,8.6625,F0,S,0,0-17,Mr,1,1,Teen,8.6625,Medio,1,Individual,F,0,15,Muy_Corto,Q1,Numeric,Numeric,2.2682524139135403,2.2682524139135403,4.123105625617661,3.872983346207417,Solo,1,Inferior
165,0,3,"Panula, Master. Eino Viljami",male,1.0,4,1,3101295,39.6875,F0,S,0,0-17,Master,6,0,Infant,6.614583333333333,Muy_Bajo,6,Grupo_Mediano,F,0,28,Corto,Q4,Numeric,Numeric,3.705920919968788,2.0300652682819424,1.0,5.291502622129181,Grande,1,Inferior
166,1,3,"Goldsmith, Master. Frank John William ""Frankie""",male,9.0,0,2,363291,20.525,F0,S,0,0-17,Master,3,0,Child,6.841666666666666,Muy_Bajo,3,Grupo_Pequeño,F,0,47,Medio,Q5,Numeric,Numeric,3.0692150503137943,2.0594513968033334,3.0,6.855654600401044,Pequeña,1,Inferior
167,1,1,"Chibnall, Mrs. (Edith Martha Bowerman)",female,35.0,0,1,113505,55.0,E33,S,1,18-34,Mrs,2,0,Adult,27.5,Muy_Alto,2,Pareja,E,1,38,Medio,Q5,Numeric,Numeric,4.02535169073515,3.349904087274605,5.916079783099616,6.164414002968976,Pequeña,0,Media
168,0,3,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",female,45.0,1,4,347088,27.9,F0,S,0,35-59,Mrs,6,0,MidAge,4.6499999999999995,Muy_Bajo,6,Grupo_Mediano,F,1,47,Medio,Q5,Numeric,Numeric,3.3638415951183864,1.7316555451583495,6.708203932499369,6.855654600401044,Grande,0,Inferior
169,0,1,"Baumann, Mr. John D",male,40.0,0,0,PC 17318,25.925,C0,S,0,35-59,Mr,1,1,Adult,25.925,Alto,1,Individual,C,0,19,Muy_Corto,Q1,PC,PC,3.2930552230424524,3.2930552230424524,6.324555320336759,4.358898943540674,Solo,0,Superior
170,0,3,"Ling, Mr. Lee",male,28.0,0,0,1601,56.4958,F0,S,0,18-34,Mr,1,1,YoungAdult,8.070828571428573,Medio,7,Grupo_Grande,F,0,13,Muy_Corto,Q1,Numeric,Numeric,4.05171190165724,2.2050636129235883,5.291502622129181,3.605551275463989,Solo,0,Inferior
171,0,1,"Van der hoef, Mr. Wyckoff",male,61.0,0,0,111240,33.5,B19,S,1,60+,Mr,1,1,Senior,33.5,Muy_Alto,1,Individual,B,0,25,Corto,Q3,Numeric,Numeric,3.5409593240373143,3.5409593240373143,7.810249675906654,5.0,Solo,0,Superior
172,0,3,"Rice, Master. Arthur",male,4.0,4,1,382652,29.125,F0,Q,0,0-17,Master,6,0,Child,5.825,Muy_Bajo,5,Grupo_Mediano,F,0,20,Muy_Corto,Q2,Numeric,Numeric,3.405355391810819,1.9205923410710235,2.0,4.47213595499958,Grande,1,Inferior
173,1,3,"Johnson, Miss. Eleanor Ileen",female,1.0,1,1,347742,11.1333,F0,S,0,0-17,Miss,3,0,Infant,3.7111,Muy_Bajo,3,Grupo_Pequeño,F,0,28,Corto,Q4,Numeric,Numeric,2.495953738718064,1.5499214264083454,1.0,5.291502622129181,Pequeña,1,Inferior
174,0,3,"Sivola, Mr. Antti Wilhelm",male,21.0,0,0,STON/O 2. 3101280,7.925,F0,S,0,18-34,Mr,1,1,YoungAdult,7.925,Bajo,1,Individual,F,0,25,Corto,Q3,STON_O,Other,2.188856327665703,2.188856327665703,4.58257569495584,5.0,Solo,0,Inferior
175,0,1,"Smith, Mr. James Clinch",male,56.0,0,0,17764,30.6958,A7,C,1,35-59,Mr,1,1,MidAge,30.6958,Muy_Alto,1,Individual,A,0,23,Corto,Q2,Numeric,Numeric,3.4561841799918147,3.4561841799918147,7.483314773547883,4.795831523312719,Solo,0,Superior
176,0,3,"Klasen, Mr. Klas Albin",male,18.0,1,1,350404,7.8542,F0,S,0,0-17,Mr,3,0,YoungAdult,7.8542,Bajo,1,Individual,F,0,22,Corto,Q2,Numeric,Numeric,2.180891922715322,2.180891922715322,4.242640687119285,4.69041575982343,Pequeña,0,Inferior
